t[sec];q1[m3/sec];h1[m];h2[m];q2_measurement[m3/sec]
554,25;0,075;1,791533978;0,548326624;0,073550132
554,5;0,075;1,79166134;0,548412435;0,073821002
554,75;0,075;1,791787923;0,548497725;0,073972415
555;0,075;1,791913732;0,548582497;0,073943709
555,25;0,075;1,792038772;0,548666753;0,074163093
555,5;0,075;1,792163046;0,548750498;0,072646821
555,75;0,075;1,792286561;0,548833734;0,074030327
556;0,075;1,79240932;0,548916464;0,074415456
556,25;0,075;1,792531329;0,548998692;0,074077682
556,5;0,075;1,792652592;0,54908042;0,074243794
556,75;0,075;1,792773114;0,549161652;0,073781358
557;0,075;1,792892899;0,549242391;0,075410464
557,25;0,075;1,793011952;0,549322639;0,075936486
557,5;0,075;1,793130278;0,5494024;0,074585666
557,75;0,075;1,79324788;0,549481676;0,075396227
558;0,075;1,793364764;0,549560472;0,073277085
558,25;0,075;1,793480933;0,549638788;0,072413776
558,5;0,075;1,793596393;0,549716629;0,074191521
558,75;0,075;1,793711147;0,549793998;0,074234037
559;0,075;1,793825201;0,549870896;0,075330163
559,25;0,075;1,793938558;0,549947328;0,074986827
559,5;0,075;1,794051222;0,550023296;0,073086887
559,75;0,075;1,794163198;0,550098802;0,074299063
560;0,075;1,794274491;0,55017385;0,0745643
560,25;0,075;1,794385104;0,550248443;0,074742853
560,5;0,075;1,794495042;0,550322583;0,074837411
560,75;0,075;1,794604308;0,550396273;0,073366501
561;0,075;1,794712907;0,550469515;0,075065121
561,25;0,075;1,794820844;0,550542313;0,074566593
561,5;0,075;1,794928121;0,550614669;0,07427646
561,75;0,075;1,795034744;0,550686586;0,076483184
562;0,075;1,795140716;0,550758067;0,074934387
562,25;0,075;1,795246041;0,550829113;0,075763885
562,5;0,075;1,795350724;0,550899729;0,07420438
562,75;0,075;1,795454768;0,550969916;0,075202974
563;0,075;1,795558177;0,551039677;0,072639864
563,25;0,075;1,795660955;0,551109015;0,075087982
563,5;0,075;1,795763106;0,551177932;0,072305211
563,75;0,075;1,795864634;0,551246431;0,074984012
564;0,075;1,795965543;0,551314514;0,073264932
564,25;0,075;1,796065836;0,551382185;0,074866053
564,5;0,075;1,796165518;0,551449444;0,075522835
564,75;0,075;1,796264591;0,551516296;0,072483532
565;0,075;1,796363061;0,551582742;0,073077841
565,25;0,075;1,79646093;0,551648786;0,07368559
565,5;0,075;1,796558202;0,551714428;0,073392175
565,75;0,075;1,796654881;0,551779672;0,07391857
566;0,075;1,796750971;0,551844521;0,074242038
566,25;0,075;1,796846475;0,551908976;0,074134003
566,5;0,075;1,796941397;0,55197304;0,075315307
566,75;0,075;1,79703574;0,552036716;0,073879025
567;0,075;1,797129509;0,552100006;0,074963118
567,25;0,075;1,797222705;0,552162912;0,074183947
567,5;0,075;1,797315334;0,552225436;0,073258767
567,75;0,075;1,797407399;0,552287581;0,074913914
568;0,075;1,797498902;0,552349349;0,073564236
568,25;0,075;1,797589848;0,552410743;0,074370065
568,5;0,075;1,79768024;0,552471764;0,075916284
568,75;0,075;1,797770081;0,552532416;0,073420273
569;0,075;1,797859375;0,552592699;0,073011679
569,25;0,075;1,797948124;0,552652618;0,073327467
569,5;0,075;1,798036334;0,552712172;0,073796042
569,75;0,075;1,798124006;0,552771366;0,075260809
570;0,075;1,798211144;0,552830201;0,073111338
570,25;0,075;1,798297751;0,55288868;0,074886839
570,5;0,075;1,798383831;0,552946803;0,074242673
570,75;0,075;1,798469387;0,553004575;0,073657604
571;0,075;1,798554421;0,553061996;0,075836168
571,25;0,075;1,798638938;0,553119069;0,0733557
571,5;0,075;1,798722941;0,553175796;0,075156925
571,75;0,075;1,798806432;0,55323218;0,072991062
572;0,075;1,798889415;0,553288221;0,07336139
572,25;0,075;1,798971892;0,553343923;0,074312369
572,5;0,075;1,799053868;0,553399288;0,076521994
572,75;0,075;1,799135345;0,553454316;0,074248315
573;0,075;1,799216325;0,553509012;0,075102817
573,25;0,075;1,799296813;0,553563375;0,074336928
573,5;0,075;1,799376811;0,55361741;0,072612874
573,75;0,075;1,799456322;0,553671117;0,074682842
574;0,075;1,79953535;0,553724498;0,07385901
574,25;0,075;1,799613896;0,553777556;0,073502284
574,5;0,075;1,799691965;0,553830293;0,074833491
574,75;0,075;1,799769559;0,55388271;0,073709897
575;0,075;1,79984668;0,553934809;0,073382962
575,25;0,075;1,799923333;0,553986593;0,074127432
575,5;0,075;1,799999519;0,554038063;0,075549558
575,75;0,075;1,800075241;0,554089221;0,07505866
576;0,075;1,800150504;0,554140069;0,074197003
576,25;0,075;1,800225308;0,554190609;0,073900354
576,5;0,075;1,800299657;0,554240843;0,073469472
576,75;0,075;1,800373555;0,554290772;0,073427972
577;0,075;1,800447002;0,5543404;0,073521687
577,25;0,075;1,800520004;0,554389726;0,074711758
577,5;0,075;1,800592561;0,554438754;0,075894536
577,75;0,075;1,800664677;0,554487484;0,07369578
578;0,075;1,800736355;0,55453592;0,075221411
578,25;0,075;1,800807596;0,554584062;0,07454176
578,5;0,075;1,800878405;0,554631913;0,075184544
578,75;0,075;1,800948783;0,554679473;0,074850053
579;0,075;1,801018734;0,554726746;0,074224782
579,25;0,075;1,801088259;0,554773732;0,074764531
579,5;0,075;1,801157362;0,554820434;0,074437893
579,75;0,075;1,801226044;0,554866853;0,075771597
580;0,075;1,80129431;0,554912991;0,074363909
580,25;0,075;1,80136216;0,554958849;0,074921121
580,5;0,075;1,801429598;0,55500443;0,074730489
580,75;0,075;1,801496626;0,555049735;0,074754962
581;0,075;1,801563247;0,555094765;0,075163448
581,25;0,075;1,801629463;0,555139523;0,073136134
581,5;0,075;1,801695276;0,555184009;0,073522626
581,75;0,075;1,80176069;0,555228226;0,074800447
582;0,075;1,801825706;0,555272176;0,072411235
582,25;0,075;1,801890328;0,555315859;0,074658057
582,5;0,075;1,801954556;0,555359278;0,072417941
582,75;0,075;1,802018395;0,555402434;0,073119077
583;0,075;1,802081846;0,555445329;0,07374012
583,25;0,075;1,802144911;0,555487964;0,074700348
583,5;0,075;1,802207593;0,555530341;0,073023806
583,75;0,075;1,802269895;0,555572461;0,073691567
584;0,075;1,802331818;0,555614327;0,075676734
584,25;0,075;1,802393365;0,555655938;0,076774715
584,5;0,075;1,802454538;0,555697298;0,074304158
584,75;0,075;1,80251534;0,555738408;0,075748381
585;0,075;1,802575772;0,555779269;0,075198169
585,25;0,075;1,802635838;0,555819882;0,073223483
585,5;0,075;1,802695539;0,55586025;0,075086518
585,75;0,075;1,802754877;0,555900373;0,074102274
586;0,075;1,802813855;0,555940253;0,075531073
586,25;0,075;1,802872475;0,555979892;0,074807413
586,5;0,075;1,802930739;0,556019291;0,074898601
586,75;0,075;1,80298865;0,556058452;0,073984657
587;0,075;1,803046208;0,556097376;0,076458395
587,25;0,075;1,803103418;0,556136064;0,075009586
587,5;0,075;1,80316028;0,556174517;0,073376192
587,75;0,075;1,803216797;0,556212738;0,074516965
588;0,075;1,803272971;0,556250728;0,073460055
588,25;0,075;1,803328804;0,556288488;0,076964195
588,5;0,075;1,803384298;0,556326019;0,072956468
588,75;0,075;1,803439455;0,556363324;0,074559053
589;0,075;1,803494278;0,556400402;0,073464413
589,25;0,075;1,803548767;0,556437256;0,074410529
589,5;0,075;1,803602927;0,556473887;0,074705958
589,75;0,075;1,803656757;0,556510297;0,075084845
590;0,075;1,803710261;0,556546486;0,073966814
590,25;0,075;1,80376344;0,556582456;0,075243229
590,5;0,075;1,803816297;0,556618208;0,07390936
590,75;0,075;1,803868833;0,556653745;0,07409186
591;0,075;1,80392105;0,556689066;0,075134888
591,25;0,075;1,80397295;0,556724173;0,073531208
591,5;0,075;1,804024535;0,556759068;0,07445531
591,75;0,075;1,804075808;0,556793752;0,074235986
592;0,075;1,804126769;0,556828226;0,075451094
592,25;0,075;1,804177422;0,556862491;0,074241466
592,5;0,075;1,804227767;0,55689655;0,074363855
592,75;0,075;1,804277806;0,556930402;0,074932245
593;0,075;1,804327543;0,556964049;0,075210794
593,25;0,075;1,804376977;0,556997493;0,07383642
593,5;0,075;1,804426112;0,557030734;0,0758877
593,75;0,075;1,804474948;0,557063774;0,075326074
594;0,075;1,804523489;0,557096615;0,074180507
594,25;0,075;1,804571735;0,557129257;0,075016773
594,5;0,075;1,804619688;0,557161701;0,075558161
594,75;0,075;1,804667351;0,557193949;0,074012352
595;0,075;1,804714725;0,557226002;0,074421563
595,25;0,075;1,804761811;0,557257861;0,072845497
595,5;0,075;1,804808612;0,557289527;0,075850363
595,75;0,075;1,804855129;0,557321002;0,074563272
596;0,075;1,804901365;0,557352287;0,073971915
596,25;0,075;1,804947319;0,557383382;0,073887016
596,5;0,075;1,804992996;0,557414289;0,076478383
596,75;0,075;1,805038395;0,557445009;0,076067916
597;0,075;1,805083519;0,557475544;0,074274597
597,25;0,075;1,805128369;0,557505894;0,074897225
597,5;0,075;1,805172948;0,55753606;0,075450995
597,75;0,075;1,805217256;0,557566044;0,074234298
598;0,075;1,805261296;0,557595846;0,07604278
598,25;0,075;1,805305069;0,557625468;0,075537154
598,5;0,075;1,805348576;0,557654911;0,07617593
598,75;0,075;1,80539182;0,557684176;0,074249121
599;0,075;1,805434802;0,557713264;0,073706662
599,25;0,075;1,805477523;0,557742176;0,074063987
599,5;0,075;1,805519985;0,557770913;0,075879818
599,75;0,075;1,80556219;0,557799477;0,074984592
600;0,075;1,805604139;0,557827868;0,074235011
600,25;0,075;1,805645834;0,557856087;0,075758161
600,5;0,075;1,805687276;0,557884135;0,073616992
600,75;0,075;1,805728467;0,557912014;0,074481849
601;0,075;1,805769409;0,557939724;0,074979526
601,25;0,075;1,805810102;0,557967267;0,076215649
601,5;0,075;1,805850549;0,557994643;0,07425547
601,75;0,075;1,805890751;0,558021854;0,075057121
602;0,075;1,805930709;0,5580489;0,074358482
602,25;0,075;1,805970425;0,558075782;0,07463657
602,5;0,075;1,806009901;0,558102502;0,074521771
602,75;0,075;1,806049137;0,558129061;0,073803083
603;0,075;1,806088135;0,558155458;0,073022397
603,25;0,075;1,806126898;0,558181697;0,074924839
603,5;0,075;1,806165425;0,558207776;0,073715376
603,75;0,075;1,806203719;0,558233698;0,073585878
604;0,075;1,806241781;0,558259463;0,075325614
604,25;0,075;1,806279613;0,558285073;0,073164169
604,5;0,075;1,806317215;0,558310528;0,075771709
604,75;0,075;1,80635459;0,558335828;0,073948114
605;0,075;1,806391738;0,558360976;0,074421666
605,25;0,075;1,806428661;0,558385972;0,076072505
605,5;0,075;1,806465361;0,558410817;0,07687717
605,75;0,075;1,806501838;0,558435511;0,076740498
606;0,075;1,806538095;0,558460056;0,076935016
606,25;0,075;1,806574131;0,558484453;0,075881494
606,5;0,075;1,80660995;0,558508702;0,07665302
606,75;0,075;1,806645552;0,558532805;0,075342493
607;0,075;1,806680938;0,558556762;0,075341956
607,25;0,075;1,806716109;0,558580574;0,075422662
607,5;0,075;1,806751068;0,558604243;0,074693775
607,75;0,075;1,806785815;0,558627768;0,076769433
608;0,075;1,806820352;0,558651151;0,076028231
608,25;0,075;1,806854679;0,558674392;0,074814254
608,5;0,075;1,806888799;0,558697494;0,074588376
608,75;0,075;1,806922712;0,558720455;0,075766914
609;0,075;1,806956419;0,558743278;0,077333988
609,25;0,075;1,806989923;0,558765963;0,074788251
609,5;0,075;1,807023224;0,55878851;0,076813808
609,75;0,075;1,807056323;0,558810922;0,074479971
610;0,075;1,807089222;0,558833198;0,075276978
610,25;0,075;1,807121921;0,558855339;0,075326832
610,5;0,075;1,807154423;0,558877347;0,074090434
610,75;0,075;1,807186728;0,558899221;0,072613454
611;0,075;1,807218837;0,558920963;0,074638288
611,25;0,075;1,807250752;0,558942574;0,075104791
611,5;0,075;1,807282473;0,558964055;0,074563457
611,75;0,075;1,807314003;0,558985405;0,074375468
612;0,075;1,807345342;0,559006627;0,07483393
612,25;0,075;1,807376491;0,55902772;0,073091416
612,5;0,075;1,807407451;0,559048685;0,073039572
612,75;0,075;1,807438225;0,559069524;0,074626289
613;0,075;1,807468811;0,559090238;0,075546553
613,25;0,075;1,807499213;0,559110825;0,075142264
613,5;0,075;1,807529431;0,559131289;0,07524852
613,75;0,075;1,807559466;0,559151629;0,075491
614;0,075;1,807589319;0,559171846;0,074374134
614,25;0,075;1,807618991;0,55919194;0,075566361
614,5;0,075;1,807648484;0,559211914;0,074316911
614,75;0,075;1,807677798;0,559231766;0,074278215
615;0,075;1,807706935;0,559251499;0,073703374
615,25;0,075;1,807735896;0,559271112;0,074781214
615,5;0,075;1,807764681;0,559290607;0,074647486
615,75;0,075;1,807793292;0,559309984;0,075816983
616;0,075;1,80782173;0,559329244;0,074896346
616,25;0,075;1,807849996;0,559348388;0,073954756
616,5;0,075;1,807878091;0,559367416;0,073832195
616,75;0,075;1,807906016;0,559386329;0,075765289
617;0,075;1,807933772;0,559405128;0,072931817
617,25;0,075;1,80796136;0,559423813;0,074334073
617,5;0,075;1,807988781;0,559442385;0,07470952
617,75;0,075;1,808016036;0,559460845;0,075670647
618;0,075;1,808043126;0,559479193;0,075875006
618,25;0,075;1,808070052;0,559497431;0,075609153
618,5;0,075;1,808096815;0,559515558;0,075180997
618,75;0,075;1,808123417;0,559533576;0,075275708
619;0,075;1,808149857;0,559551485;0,074967623
619,25;0,075;1,808176138;0,559569286;0,073636722
619,5;0,075;1,808202259;0,55958698;0,074409093
619,75;0,075;1,808228223;0,559604566;0,07315346
620;0,075;1,808254029;0,559622046;0,074484336
620,25;0,075;1,80827968;0,559639421;0,076643445
620,5;0,075;1,808305175;0,55965669;0,07544031
620,75;0,075;1,808330516;0,559673855;0,07327433
621;0,075;1,808355703;0,559690917;0,075528484
621,25;0,075;1,808380739;0,559707875;0,075546027
621,5;0,075;1,808405622;0,559724731;0,074817673
621,75;0,075;1,808430356;0,559741486;0,076168505
622;0,075;1,808454939;0,559758138;0,073234676
622,25;0,075;1,808479374;0,559774691;0,075311802
622,5;0,075;1,808503662;0,559791143;0,074944342
622,75;0,075;1,808527802;0,559807496;0,074868512
623;0,075;1,808551796;0,55982375;0,075631144
623,25;0,075;1,808575645;0,559839906;0,074790271
623,5;0,075;1,80859935;0,559855965;0,075456488
623,75;0,075;1,808622912;0,559871926;0,072668607
624;0,075;1,808646331;0,559887791;0,07545873
624,25;0,075;1,808669608;0,55990356;0,075289098
624,5;0,075;1,808692745;0,559919234;0,075331346
624,75;0,075;1,808715741;0,559934813;0,073046327
625;0,075;1,808738599;0,559950298;0,076180784
