t[sec];q1[m3/sec];h1[m];h2[m];q2_measurement[m3/sec]
417,5;0,075;0,424298332;0,316546466;0,045372157
417,75;0,075;0,427532358;0,319650215;0,046667578
418;0,075;0,430741956;0,322731358;0,04470624
418,25;0,075;0,433927469;0,325790149;0,045727742
418,5;0,075;0,437089221;0,328826842;0,04559702
418,75;0,075;0,440227525;0,331841686;0,044905929
419;0,075;0,44334268;0,33483493;0,045326167
419,25;0,075;0,446434977;0,337806819;0,046515609
419,5;0,075;0,449504697;0,340757594;0,04713677
419,75;0,075;0,452552116;0,343687491;0,047386859
420;0,075;0,455577498;0,346596744;0,045928104
420,25;0,075;0,458581107;0,349485581;0,048256474
420,5;0,075;0,461563196;0,352354228;0,04666787
420,75;0,075;0,464524014;0,355202906;0,047702295
421;0,075;0,467463806;0,35803183;0,047779341
421,25;0,075;0,470382811;0,360841216;0,048463742
421,5;0,075;0,473281262;0,36363127;0,048440378
421,75;0,075;0,476159388;0,366402199;0,048071964
422;0,075;0,479017415;0,369154205;0,049439311
422,25;0,075;0,481855563;0,371887485;0,049711382
422,5;0,075;0,484674049;0,374602235;0,049543077
422,75;0,075;0,487473084;0,377298645;0,049270616
423;0,075;0,490252876;0,379976904;0,04848356
423,25;0,075;0,493013632;0,382637196;0,049253102
423,5;0,075;0,49575555;0,385279704;0,050806032
423,75;0,075;0,498478829;0,387904605;0,047576938
424;0,075;0,501183662;0,390512076;0,050449482
424,25;0,075;0,503870239;0,393102288;0,050242168
424,5;0,075;0,506538749;0,395675413;0,05042992
424,75;0,075;0,509189373;0,398231617;0,04892792
425;0,075;0,511822294;0,400771065;0,050104975
425,25;0,075;0,514437688;0,403293918;0,051613017
425,5;0,075;0,517035731;0,405800336;0,052133148
425,75;0,075;0,519616595;0,408290476;0,052429122
426;0,075;0,522180448;0,410764492;0,049927617
426,25;0,075;0,524727456;0,413222537;0,050430698
426,5;0,075;0,527257784;0,415664759;0,051920524
426,75;0,075;0,529771592;0,418091307;0,051017812
427;0,075;0,532269038;0,420502325;0,050408228
427,25;0,075;0,534750279;0,422897957;0,051336815
427,5;0,075;0,537215469;0,425278343;0,051350333
427,75;0,075;0,539664758;0,427643623;0,052302944
428;0,075;0,542098295;0,429993933;0,052236025
428,25;0,075;0,544516227;0,432329409;0,052556247
428,5;0,075;0,546918699;0,434650183;0,0539248
428,75;0,075;0,549305852;0,436956386;0,053553954
429;0,075;0,551677827;0,439248148;0,0501977
429,25;0,075;0,554034762;0,441525596;0,053500346
429,5;0,075;0,556376794;0,443788855;0,051815799
429,75;0,075;0,558704055;0,44603805;0,052268341
430;0,075;0,561016679;0,448273303;0,054737538
430,25;0,075;0,563314796;0,450494735;0,051895645
430,5;0,075;0,565598535;0,452702464;0,053853363
430,75;0,075;0,567868021;0,454896607;0,053630336
431;0,075;0,570123381;0,457077281;0,053984335
431,25;0,075;0,572364738;0,4592446;0,054384885
431,5;0,075;0,574592212;0,461398677;0,053313949
431,75;0,075;0,576805924;0,463539622;0,05412217
432;0,075;0,579005992;0,465667546;0,054549083
432,25;0,075;0,581192534;0,467782558;0,054397086
432,5;0,075;0,583365663;0,469884763;0,054599936
432,75;0,075;0,585525495;0,471974269;0,053969807
433;0,075;0,58767214;0,474051179;0,054775802
433,25;0,075;0,589805709;0,476115596;0,054739352
433,5;0,075;0,591926313;0,478167622;0,054538725
433,75;0,075;0,594034059;0,480207358;0,054390643
434;0,075;0,596129052;0,482234903;0,054954894
434,25;0,075;0,598211399;0,484250355;0,057238014
434,5;0,075;0,600281203;0,486253811;0,056080012
434,75;0,075;0,602338567;0,488245367;0,057335964
435;0,075;0,604383592;0,490225117;0,056982552
435,25;0,075;0,606416378;0,492193154;0,055494544
435,5;0,075;0,608437024;0,494149572;0,058136073
435,75;0,075;0,610445626;0,49609446;0,056788021
436;0,075;0,612442283;0,498027911;0,054681335
436,25;0,075;0,614427088;0,499950011;0,057906037
436,5;0,075;0,616400136;0,501860851;0,056685852
436,75;0,075;0,61836152;0,503760516;0,055709438
437;0,075;0,620311332;0,505649093;0,056898388
437,25;0,075;0,622249662;0,507526666;0,057342829
437,5;0,075;0,6241766;0,509393321;0,057125314
437,75;0,075;0,626092235;0,511249141;0,059521563
438;0,075;0,627996655;0,513094206;0,056613828
438,25;0,075;0,629889946;0,5149286;0,057729683
438,5;0,075;0,631772194;0,516752402;0,057549784
438,75;0,075;0,633643483;0,518565691;0,057653446
439;0,075;0,635503897;0,520368548;0,056074922
439,25;0,075;0,637353519;0,522161049;0,057926516
439,5;0,075;0,639192431;0,523943271;0,05644227
439,75;0,075;0,641020713;0,525715291;0,059990067
440;0,075;0,642838446;0,527477183;0,0573558
440,25;0,075;0,64464571;0,529229023;0,059455673
440,5;0,075;0,646442581;0,530970885;0,058749638
440,75;0,075;0,648229138;0,53270284;0,058444525
441;0,075;0,650005457;0,534424962;0,058609871
441,25;0,075;0,651771614;0,536137321;0,059579151
441,5;0,075;0,653527684;0,53783999;0,058615811
441,75;0,075;0,655273742;0,539533036;0,060331972
442;0,075;0,657009859;0,54121653;0,0584388
442,25;0,075;0,65873611;0,542890541;0,058001868
442,5;0,075;0,660452566;0,544555135;0,061301248
442,75;0,075;0,662159298;0,546210381;0,059200788
443;0,075;0,663856376;0,547856345;0,058458353
443,25;0,075;0,66554387;0,549493092;0,058849599
443,5;0,075;0,667221849;0,551120687;0,060055491
443,75;0,075;0,668890381;0,552739196;0,060175756
444;0,075;0,670549534;0,554348682;0,059663836
444,25;0,075;0,672199374;0,555949208;0,059885795
444,5;0,075;0,673839968;0,557540836;0,058337386
444,75;0,075;0,675471381;0,55912363;0,057047782
445;0,075;0,677093678;0,560697649;0,060262474
445,25;0,075;0,678706922;0,562262956;0,061240876
445,5;0,075;0,680311179;0,563819609;0,059045192
445,75;0,075;0,681906509;0,565367669;0,058478341
446;0,075;0,683492977;0,566907195;0,059295883
446,25;0,075;0,685070643;0,568438246;0,060769
446,5;0,075;0,686639568;0,569960878;0,061799188
446,75;0,075;0,688199814;0,57147515;0,05983477
447;0,075;0,689751439;0,572981118;0,060241224
447,25;0,075;0,691294504;0,574478838;0,0588786
447,5;0,075;0,692829067;0,575968368;0,060523405
447,75;0,075;0,694355186;0,57744976;0,060701207
448;0,075;0,695872918;0,578923071;0,058963592
448,25;0,075;0,697382322;0,580388355;0,062643354
448,5;0,075;0,698883453;0,581845665;0,061806078
448,75;0,075;0,700376368;0,583295055;0,062365162
449;0,075;0,701861122;0,584736577;0,060691719
449,25;0,075;0,70333777;0,586170284;0,06209967
449,5;0,075;0,704806366;0,587596227;0,062147342
449,75;0,075;0,706266965;0,589014457;0,06251172
450;0,075;0,70771962;0,590425027;0,060859837
450,25;0,075;0,709164384;0,591827985;0,061988216
450,5;0,075;0,710601309;0,593223383;0,059592733
450,75;0,075;0,712030448;0,594611269;0,062092883
451;0,075;0,713451852;0,595991692;0,060653945
451,25;0,075;0,714865572;0,597364702;0,063084144
451,5;0,075;0,716271659;0,598730346;0,061321323
451,75;0,075;0,717670163;0,600088673;0,063011629
452;0,075;0,719061133;0,601439729;0,061348189
452,25;0,075;0,72044462;0,602783562;0,061782225
452,5;0,075;0,721820672;0,604120218;0,062301456
452,75;0,075;0,723189336;0,605449743;0,061646766
453;0,075;0,724550663;0,606772184;0,064359254
453,25;0,075;0,725904698;0,608087585;0,063368117
453,5;0,075;0,727251489;0,609395991;0,061527571
453,75;0,075;0,728591083;0,610697448;0,062216235
454;0,075;0,729923527;0,611991999;0,060932594
454,25;0,075;0,731248865;0,613279688;0,062353029
454,5;0,075;0,732567144;0,614560558;0,062796174
454,75;0,075;0,73387841;0,615834654;0,063381076
455;0,075;0,735182705;0,617102017;0,062030545
455,25;0,075;0,736480076;0,61836269;0,063174952
455,5;0,075;0,737770566;0,619616715;0,06426747
455,75;0,075;0,739054219;0,620864133;0,063121356
456;0,075;0,740331078;0,622104987;0,060584108
456,25;0,075;0,741601186;0,623339316;0,062703147
456,5;0,075;0,742864585;0,624567162;0,063020394
456,75;0,075;0,744121319;0,625788566;0,062758567
457;0,075;0,745371427;0,627003566;0,062464363
457,25;0,075;0,746614953;0,628212203;0,064188113
457,5;0,075;0,747851938;0,629414516;0,063264361
457,75;0,075;0,749082421;0,630610545;0,062221227
458;0,075;0,750306444;0,631800327;0,062979142
458,25;0,075;0,751524047;0,632983902;0,065183772
458,5;0,075;0,75273527;0,634161307;0,066013046
458,75;0,075;0,753940152;0,63533258;0,063249329
459;0,075;0,755138732;0,636497759;0,065378365
459,25;0,075;0,75633105;0,637656882;0,063403222
459,5;0,075;0,757517143;0,638809984;0,063676455
459,75;0,075;0,758697051;0,639957102;0,064662162
460;0,075;0,759870811;0,641098274;0,064102291
460,25;0,075;0,76103846;0,642233534;0,064019204
460,5;0,075;0,762200036;0,643362919;0,06413464
460,75;0,075;0,763355577;0,644486465;0,064567476
461;0,075;0,764505118;0,645604206;0,063256664
461,25;0,075;0,765648697;0,646716177;0,065347511
461,5;0,075;0,76678635;0,647822413;0,063340025
461,75;0,075;0,767918112;0,648922949;0,064305749
462;0,075;0,769044019;0,650017819;0,065277965
462,25;0,075;0,770164106;0,651107056;0,064692329
462,5;0,075;0,771278409;0,652190694;0,066956718
462,75;0,075;0,772386963;0,653268767;0,062615535
463;0,075;0,773489801;0,654341307;0,06297209
463,25;0,075;0,774586958;0,655408348;0,064895756
463,5;0,075;0,775678469;0,656469922;0,065202114
463,75;0,075;0,776764366;0,657526061;0,065020129
464;0,075;0,777844684;0,658576798;0,063956553
464,25;0,075;0,778919455;0,659622165;0,064630387
464,5;0,075;0,779988714;0,660662193;0,065056074
464,75;0,075;0,781052491;0,661696913;0,064549181
465;0,075;0,78211082;0,662726358;0,064721536
465,25;0,075;0,783163733;0,663750557;0,066178697
465,5;0,075;0,784211263;0,664769541;0,06664163
465,75;0,075;0,78525344;0,665783342;0,066965877
466;0,075;0,786290297;0,666791988;0,063320353
466,25;0,075;0,787321864;0,667795511;0,066912168
466,5;0,075;0,788348173;0,66879394;0,064873772
466,75;0,075;0,789369254;0,669787305;0,066970396
467;0,075;0,790385139;0,670775635;0,066118653
467,25;0,075;0,791395857;0,671758959;0,065605363
467,5;0,075;0,792401438;0,672737307;0,064869607
467,75;0,075;0,793401914;0,673710706;0,065639367
468;0,075;0,794397312;0,674679186;0,06674878
468,25;0,075;0,795387664;0,675642775;0,067441959
468,5;0,075;0,796372997;0,676601501;0,066563342
468,75;0,075;0,797353342;0,677555393;0,066098119
469;0,075;0,798328726;0,678504476;0,065984552
469,25;0,075;0,799299179;0,679448781;0,066994259
469,5;0,075;0,80026473;0,680388333;0,063483951
469,75;0,075;0,801225405;0,68132316;0,065223577
470;0,075;0,802181234;0,682253288;0,063734588
470,25;0,075;0,803132244;0,683178745;0,065903822
470,5;0,075;0,804078463;0,684099558;0,066919794
470,75;0,075;0,805019918;0,685015752;0,063982412
471;0,075;0,805956637;0,685927353;0,06717706
471,25;0,075;0,806888646;0,686834389;0,066941626
471,5;0,075;0,807815973;0,687736884;0,065367498
471,75;0,075;0,808738644;0,688634865;0,06431954
472;0,075;0,809656685;0,689528356;0,066594577
472,25;0,075;0,810570124;0,690417384;0,065590698
472,5;0,075;0,811478985;0,691301973;0,065484733
472,75;0,075;0,812383295;0,692182148;0,065292836
473;0,075;0,81328308;0,693057934;0,065512899
473,25;0,075;0,814178365;0,693929356;0,065503222
473,5;0,075;0,815069176;0,694796438;0,067028896
473,75;0,075;0,815955537;0,695659204;0,066239381
474;0,075;0,816837475;0,696517679;0,067003673
474,25;0,075;0,817715013;0,697371887;0,067172849
474,5;0,075;0,818588177;0,69822185;0,06773658
474,75;0,075;0,819456991;0,699067594;0,066697935
475;0,075;0,820321479;0,699909141;0,066692459
475,25;0,075;0,821181666;0,700746515;0,066616245
475,5;0,075;0,822037575;0,701579739;0,066644006
475,75;0,075;0,822889231;0,702408836;0,066038894
476;0,075;0,823736657;0,703233828;0,068542767
476,25;0,075;0,824579876;0,704054739;0,066734257
476,5;0,075;0,825418913;0,704871591;0,065690118
476,75;0,075;0,82625379;0,705684406;0,06649175
477;0,075;0,82708453;0,706493207;0,068860703
477,25;0,075;0,827911157;0,707298015;0,066994149
477,5;0,075;0,828733693;0,708098854;0,065627668
477,75;0,075;0,829552161;0,708895743;0,068180081
478;0,075;0,830366583;0,709688706;0,06725009
478,25;0,075;0,831176981;0,710477764;0,067234173
478,5;0,075;0,831983378;0,711262937;0,06851408
478,75;0,075;0,832785795;0,712044248;0,067346361
479;0,075;0,833584255;0,712821718;0,06684415
479,25;0,075;0,834378779;0,713595366;0,066793024
479,5;0,075;0,835169389;0,714365215;0,068622181
479,75;0,075;0,835956107;0,715131285;0,067865538
480;0,075;0,836738952;0,715893596;0,068980975
480,25;0,075;0,837517948;0,716652168;0,068504395
480,5;0,075;0,838293114;0,717407023;0,067222087
480,75;0,075;0,839064472;0,71815818;0,068515215
481;0,075;0,839832043;0,71890566;0,066149955
481,25;0,075;0,840595846;0,719649481;0,069023569
481,5;0,075;0,841355902;0,720389665;0,068690762
481,75;0,075;0,842112233;0,72112623;0,069178477
482;0,075;0,842864857;0,721859197;0,067557899
482,25;0,075;0,843613796;0,722588583;0,066455242
482,5;0,075;0,844359069;0,72331441;0,066820311
482,75;0,075;0,845100695;0,724036695;0,066893598
483;0,075;0,845838695;0,724755459;0,067973935
483,25;0,075;0,846573088;0,725470719;0,067485887
483,5;0,075;0,847303894;0,726182495;0,068527005
483,75;0,075;0,848031132;0,726890805;0,067731732
484;0,075;0,84875482;0,727595668;0,067868844
484,25;0,075;0,849474979;0,728297102;0,068568145
484,5;0,075;0,850191627;0,728995125;0,068482706
484,75;0,075;0,850904783;0,729689757;0,069612777
485;0,075;0,851614466;0,730381014;0,067806558
485,25;0,075;0,852320694;0,731068915;0,06851639
485,5;0,075;0,853023485;0,731753478;0,069498875
485,75;0,075;0,853722859;0,73243472;0,06740806
486;0,075;0,854418833;0,733112659;0,070049071
486,25;0,075;0,855111425;0,733787313;0,068068519
486,5;0,075;0,855800654;0,734458699;0,06656242
486,75;0,075;0,856486538;0,735126834;0,068406389
487;0,075;0,857169093;0,735791735;0,067987638
487,25;0,075;0,857848339;0,73645342;0,067823526
487,5;0,075;0,858524291;0,737111906;0,069293551
487,75;0,075;0,859196969;0,737767209;0,067965112
488;0,075;0,859866389;0,738419346;0,066516104
488,25;0,075;0,860532569;0,739068335;0,068970391
488,5;0,075;0,861195525;0,73971419;0,070064635
488,75;0,075;0,861855275;0,74035693;0,070228793
489;0,075;0,862511835;0,74099657;0,067109005
489,25;0,075;0,863165223;0,741633127;0,069328998
489,5;0,075;0,863815455;0,742266616;0,069605123
489,75;0,075;0,864462547;0,742897054;0,071030962
490;0,075;0,865106517;0,743524457;0,067886473
490,25;0,075;0,865747381;0,744148841;0,070045889
490,5;0,075;0,866385155;0,744770221;0,069631649
490,75;0,075;0,867019855;0,745388613;0,068617908
491;0,075;0,867651497;0,746004033;0,068588898
491,25;0,075;0,868280097;0,746616496;0,07033254
491,5;0,075;0,868905672;0,747226018;0,070317488
491,75;0,075;0,869528237;0,747832614;0,069566338
492;0,075;0,870147808;0,748436299;0,070246292
492,25;0,075;0,8707644;0,749037089;0,069359161
492,5;0,075;0,871378029;0,749634998;0,068368034
492,75;0,075;0,871988711;0,750230041;0,069829577
493;0,075;0,87259646;0,750822233;0,069172217
493,25;0,075;0,873201293;0,751411589;0,069401328
493,5;0,075;0,873803223;0,751998124;0,068806759
493,75;0,075;0,874402267;0,752581852;0,070139283
494;0,075;0,874998439;0,753162788;0,070225936
494,25;0,075;0,875591755;0,753740946;0,070192742
494,5;0,075;0,876182228;0,75431634;0,06858063
494,75;0,075;0,876769874;0,754888985;0,069415765
495;0,075;0,877354707;0,755458895;0,07044658
495,25;0,075;0,877936743;0,756026084;0,069774441
495,5;0,075;0,878515994;0,756590566;0,071100029
495,75;0,075;0,879092476;0,757152355;0,068884279
496;0,075;0,879666204;0,757711464;0,071587536
496,25;0,075;0,88023719;0,758267908;0,070831375
496,5;0,075;0,88080545;0,758821701;0,069872602
496,75;0,075;0,881370997;0,759372855;0,070532731
497;0,075;0,881933845;0,759921384;0,070167272
497,25;0,075;0,882494009;0,760467302;0,06867118
497,5;0,075;0,883051501;0,761010622;0,0718982
497,75;0,075;0,883606336;0,761551357;0,072180385
498;0,075;0,884158528;0,762089521;0,069465719
498,25;0,075;0,884708089;0,762625127;0,069261143
498,5;0,075;0,885255034;0,763158187;0,07083209
498,75;0,075;0,885799375;0,763688715;0,069866471
499;0,075;0,886341126;0,764216724;0,069131232
499,25;0,075;0,886880301;0,764742226;0,068239767
499,5;0,075;0,887416912;0,765265234;0,070102799
499,75;0,075;0,887950972;0,765785761;0,069088584
500;0,075;0,888482495;0,76630382;0,070664678
500,25;0,075;0,889011493;0,766819422;0,070425823
500,5;0,075;0,88953798;0,767332581;0,070963518
500,75;0,075;0,890061968;0,767843309;0,071538636
501;0,075;0,890583469;0,768351618;0,07143078
501,25;0,075;0,891102497;0,768857521;0,070697117
501,5;0,075;0,891619064;0,769361029;0,070798845
501,75;0,075;0,892133183;0,769862154;0,068608831
502;0,075;0,892644865;0,77036091;0,072373781
502,25;0,075;0,893154123;0,770857307;0,069152462
502,5;0,075;0,89366097;0,771351358;0,069994526
502,75;0,075;0,894165418;0,771843074;0,069905125
503;0,075;0,894667478;0,772332467;0,071342374
503,25;0,075;0,895167164;0,77281955;0,069107783
503,5;0,075;0,895664486;0,773304332;0,070790848
503,75;0,075;0,896159457;0,773786827;0,069660189
504;0,075;0,896652089;0,774267046;0,070522756
504,25;0,075;0,897142394;0,774745;0,069387246
504,5;0,075;0,897630382;0,7752207;0,072155319
504,75;0,075;0,898116067;0,775694157;0,069135004
505;0,075;0,898599459;0,776165384;0,071492657
505,25;0,075;0,89908057;0,776634391;0,069762333
505,5;0,075;0,899559411;0,777101189;0,069735112
505,75;0,075;0,900035995;0,77756579;0,070054283
506;0,075;0,900510331;0,778028203;0,071791253
506,25;0,075;0,900982432;0,778488442;0,069364898
506,5;0,075;0,901452309;0,778946515;0,070503122
506,75;0,075;0,901919973;0,779402434;0,070986769
507;0,075;0,902385434;0,77985621;0,070951202
507,25;0,075;0,902848705;0,780307853;0,071082776
507,5;0,075;0,903309795;0,780757375;0,070041847
507,75;0,075;0,903768716;0,781204784;0,070955609
508;0,075;0,904225479;0,781650094;0,069339639
508,25;0,075;0,904680094;0,782093312;0,071586426
508,5;0,075;0,905132573;0,782534451;0,072126903
508,75;0,075;0,905582925;0,78297352;0,071116737
509;0,075;0,906031161;0,783410529;0,070355896
509,25;0,075;0,906477293;0,78384549;0,070485798
509,5;0,075;0,90692133;0,784278411;0,070990658
509,75;0,075;0,907363282;0,784709304;0,071137946
510;0,075;0,907803161;0,785138177;0,071352529
510,25;0,075;0,908240977;0,785565042;0,070874012
510,5;0,075;0,908676739;0,785989908;0,073062828
510,75;0,075;0,909110458;0,786412785;0,070477675
511;0,075;0,909542145;0,786833683;0,072541462
511,25;0,075;0,909971808;0,787252612;0,068423349
511,5;0,075;0,910399459;0,78766958;0,070989823
511,75;0,075;0,910825106;0,788084599;0,072513275
512;0,075;0,911248761;0,788497678;0,070840368
512,25;0,075;0,911670433;0,788908826;0,070347327
512,5;0,075;0,912090132;0,789318053;0,070114321
512,75;0,075;0,912507867;0,789725368;0,072236876
513;0,075;0,912923648;0,79013078;0,071608731
513,25;0,075;0,913337486;0,7905343;0,0726878
513,5;0,075;0,913749388;0,790935936;0,07076275
513,75;0,075;0,914159366;0,791335698;0,072602356
514;0,075;0,914567428;0,791733594;0,072852804
514,25;0,075;0,914973584;0,792129635;0,071138554
514,5;0,075;0,915377844;0,792523828;0,071535979
514,75;0,075;0,915780216;0,792916184;0,070026231
515;0,075;0,91618071;0,793306711;0,071159089
515,25;0,075;0,916579335;0,793695419;0,070948938
515,5;0,075;0,916976101;0,794082315;0,072699654
515,75;0,075;0,917371016;0,794467409;0,069132934
516;0,075;0,91776409;0,79485071;0,07211812
516,25;0,075;0,918155331;0,795232227;0,072979904
516,5;0,075;0,918544749;0,795611968;0,069458181
516,75;0,075;0,918932353;0,795989942;0,070107302
517;0,075;0,919318151;0,796366157;0,069699298
517,25;0,075;0,919702152;0,796740623;0,070500854
517,5;0,075;0,920084365;0,797113348;0,073689443
517,75;0,075;0,920464799;0,79748434;0,072899698
518;0,075;0,920843463;0,797853607;0,071940391
518,25;0,075;0,921220365;0,798221159;0,072042368
518,5;0,075;0,921595514;0,798587003;0,070976501
518,75;0,075;0,921968918;0,798951148;0,072135273
519;0,075;0,922340586;0,799313602;0,071449596
519,25;0,075;0,922710527;0,799674373;0,074093228
519,5;0,075;0,923078748;0,80003347;0,071763919
519,75;0,075;0,923445258;0,800390901;0,071766346
520;0,075;0,923810066;0,800746673;0,070665551
520,25;0,075;0,92417318;0,801100795;0,072166109
520,5;0,075;0,924534608;0,801453275;0,070244306
520,75;0,075;0,924894358;0,801804121;0,073910728
521;0,075;0,925252438;0,80215334;0,070052734
521,25;0,075;0,925608858;0,802500941;0,070945946
521,5;0,075;0,925963623;0,802846932;0,07175369
521,75;0,075;0,926316744;0,803191319;0,07050526
522;0,075;0,926668226;0,803534112;0,071270272
522,25;0,075;0,92701808;0,803875318;0,072138107
522,5;0,075;0,927366312;0,804214944;0,073337671
522,75;0,075;0,92771293;0,804552998;0,07095874
523;0,075;0,928057943;0,804889487;0,070091579
523,25;0,075;0,928401358;0,80522442;0,071213401
523,5;0,075;0,928743182;0,805557804;0,071020007
523,75;0,075;0,929083423;0,805889646;0,072517678
524;0,075;0,92942209;0,806219953;0,072577084
524,25;0,075;0,92975919;0,806548734;0,072510947
524,5;0,075;0,930094729;0,806875995;0,071713019
524,75;0,075;0,930428717;0,807201744;0,071139974
525;0,075;0,930761159;0,807525989;0,072114083
525,25;0,075;0,931092065;0,807848735;0,070788544
525,5;0,075;0,93142144;0,808169991;0,071507687
525,75;0,075;0,931749294;0,808489764;0,072936277
526;0,075;0,932075632;0,80880806;0,07125796
526,25;0,075;0,932400462;0,809124888;0,072865181
526,5;0,075;0,932723792;0,809440253;0,07055695
526,75;0,075;0,933045628;0,809754164;0,072966775
527;0,075;0,933365979;0,810066626;0,069890072
527,25;0,075;0,93368485;0,810377648;0,068998925
527,5;0,075;0,93400225;0,810687235;0,072578585
527,75;0,075;0,934318185;0,810995396;0,072776769
528;0,075;0,934632662;0,811302136;0,070858398
528,25;0,075;0,934945688;0,811607462;0,070860472
528,5;0,075;0,935257271;0,811911382;0,06896897
528,75;0,075;0,935567417;0,812213902;0,072385489
529;0,075;0,935876132;0,812515028;0,071657278
529,25;0,075;0,936183425;0,812814768;0,0705485
529,5;0,075;0,936489302;0,813113127;0,072146882
529,75;0,075;0,936793769;0,813410114;0,073554198
530;0,075;0,937096834;0,813705733;0,071653335
530,25;0,075;0,937398502;0,813999992;0,071759784
530,5;0,075;0,937698782;0,814292898;0,070771677
530,75;0,075;0,937997679;0,814584456;0,070708488
531;0,075;0,938295199;0,814874673;0,071749405
531,25;0,075;0,938591351;0,815163556;0,069752275
531,5;0,075;0,938886139;0,815451111;0,073676547
531,75;0,075;0,939179571;0,815737343;0,070796547
532;0,075;0,939471654;0,816022261;0,07116474
532,25;0,075;0,939762392;0,816305869;0,072627616
532,5;0,075;0,940051794;0,816588174;0,07221592
532,75;0,075;0,940339866;0,816869183;0,070945456
533;0,075;0,940626613;0,817148901;0,074361771
533,25;0,075;0,940912042;0,817427334;0,071233438
533,5;0,075;0,941196159;0,81770449;0,071183919
533,75;0,075;0,941478971;0,817980373;0,071560051
534;0,075;0,941760484;0,818254989;0,072886292
534,25;0,075;0,942040704;0,818528346;0,071862306
534,5;0,075;0,942319637;0,818800449;0,073051289
534,75;0,075;0,942597289;0,819071303;0,070991185
535;0,075;0,942873666;0,819340915;0,072694975
535,25;0,075;0,943148776;0,819609291;0,071372983
535,5;0,075;0,943422622;0,819876436;0,072460761
535,75;0,075;0,943695212;0,820142356;0,070093955
536;0,075;0,943966552;0,820407058;0,071073455
536,25;0,075;0,944236647;0,820670547;0,073055795
536,5;0,075;0,944505503;0,820932828;0,074203745
536,75;0,075;0,944773126;0,821193908;0,072748379
537;0,075;0,945039523;0,821453791;0,073599996
537,25;0,075;0,945304698;0,821712485;0,073629872
537,5;0,075;0,945568658;0,821969994;0,07254504
537,75;0,075;0,945831409;0,822226324;0,073128226
538;0,075;0,946092955;0,822481481;0,071663217
538,25;0,075;0,946353304;0,822735469;0,071783264
538,5;0,075;0,94661246;0,822988296;0,073219352
538,75;0,075;0,946870429;0,823239965;0,073340265
539;0,075;0,947127217;0,823490483;0,071294868
539,25;0,075;0,94738283;0,823739856;0,072516062
539,5;0,075;0,947637272;0,823988087;0,071330737
539,75;0,075;0,94789055;0,824235184;0,071710496
540;0,075;0,948142669;0,824481151;0,071510684
540,25;0,075;0,948393634;0,824725993;0,073073797
540,5;0,075;0,948643452;0,824969717;0,072908978
540,75;0,075;0,948892126;0,825212326;0,073557587
541;0,075;0,949139664;0,825453827;0,072153181
541,25;0,075;0,949386069;0,825694224;0,071485309
541,5;0,075;0,949631348;0,825933524;0,072696377
541,75;0,075;0,949875506;0,82617173;0,073097415
542;0,075;0,950118548;0,826408848;0,072296029
542,25;0,075;0,950360479;0,826644884;0,072399218
542,5;0,075;0,950601305;0,826879842;0,072808212
542,75;0,075;0,950841031;0,827113728;0,073515184
543;0,075;0,951079662;0,827346546;0,07141808
543,25;0,075;0,951317202;0,827578301;0,075552522
543,5;0,075;0,951553658;0,827808999;0,070702352
543,75;0,075;0,951789035;0,828038644;0,072414165
544;0,075;0,952023336;0,828267242;0,072759704
544,25;0,075;0,952256569;0,828494798;0,073416574
544,5;0,075;0,952488737;0,828721315;0,072318404
544,75;0,075;0,952719845;0,8289468;0,074264671
545;0,075;0,952949899;0,829171256;0,071940281
545,25;0,075;0,953178904;0,82939469;0,072665243
545,5;0,075;0,953406863;0,829617104;0,07274464
545,75;0,075;0,953633784;0,829838506;0,072640654
546;0,075;0,953859669;0,830058898;0,07284572
546,25;0,075;0,954084524;0,830278286;0,07309002
546,5;0,075;0,954308355;0,830496675;0,072743602
546,75;0,075;0,954531165;0,830714069;0,072334946
547;0,075;0,954752959;0,830930473;0,073292002
547,25;0,075;0,954973743;0,831145892;0,072635143
547,5;0,075;0,955193521;0,831360329;0,075158473
547,75;0,075;0,955412298;0,831573791;0,071663347
548;0,075;0,955630078;0,83178628;0,073193222
548,25;0,075;0,955846866;0,831997803;0,073251312
548,5;0,075;0,956062666;0,832208363;0,074381138
548,75;0,075;0,956277484;0,832417964;0,070752793
549;0,075;0,956491324;0,832626613;0,071275171
549,25;0,075;0,956704191;0,832834311;0,07274422
549,5;0,075;0,956916088;0,833041066;0,074310785
549,75;0,075;0,957127022;0,83324688;0,07229105
550;0,075;0,957336995;0,833451757;0,074403343
550,25;0,075;0,957546013;0,833655704;0,072918536
550,5;0,075;0,95775408;0,833858723;0,073816483
550,75;0,075;0,957961201;0,834060819;0,074294037
551;0,075;0,958167379;0,834261997;0,074088998
551,25;0,075;0,95837262;0,83446226;0,072730923
551,5;0,075;0,958576927;0,834661613;0,072224098
551,75;0,075;0,958780306;0,834860061;0,073353642
552;0,075;0,95898276;0,835057607;0,072953171
552,25;0,075;0,959184294;0,835254255;0,073033673
552,5;0,075;0,959384912;0,83545001;0,073184352
552,75;0,075;0,959584618;0,835644877;0,072639254
553;0,075;0,959783416;0,835838858;0,072836598
553,25;0,075;0,959981312;0,836031959;0,073334796
553,5;0,075;0,960178308;0,836224183;0,074830321
553,75;0,075;0,960374409;0,836415534;0,072597937
554;0,075;0,96056962;0,836606017;0,074243464
